id,rating,review
2348,1,My favorite!!_This dries so fast and leaves a nice shines coat. By far the best top coat I've ever used. Love it!
9758,1,"Girlfriend's Skin Looks Great!_I got this for my girlfriend (At her request, not because I thought she needed it, because she's beautiful). However, i will say I've noticed her skin looks great. I can't pinpoint it, but something about her skin is just different, better. The color, if you will, just peaks. I would recommend this. Guys, your girls will look better!"
1974,1,"Great for Rough Edges_Salon Nail File, Coarse / B000ZMCNFII keep two nail files in every room, this Salon coarse file and the Salon fine file. The coarse file is perfect for quick removal of rough, cut edges and other imperfections. The fine file is used after the coarse file, to mellow the rough edge and give a soft satin finish. I really can't imagine maintaining my nails without both - the coarse one, used alone, leaves your nails feeling slightly rough and scratchy, and the fine one, used alone, just doesn't have enough firepower to handle the rough edges I get after a long day of gardening, pet training, and general nail abuse.~ Ana Mardoll"
6596,1,"Love this nail polish_I have misplaced my first bottle of this nail polish so this purchase was to replace it, I've familiar with it it's beautiful with a light under coat of another pink or even white underneath.It does chip kind of easily though thats the only set back of it."
9968,1,"This is the best clay mask I have used!_I really love this clay mask!  It definitely cleared up some of my problem areas, and my skin felt so good after using it!  I will certainly be using it again!"
4733,0,awkward_I bought these for my nails and they don't work well for me. While they hold quite a bit of polish remover they leave a lot of fibers behind with thicker polish or polish with any type of glitter.
6509,1,"Works well at a bargain price_My daughter first bought this at a local store.  She has been using dry shampoo for several years and was hoping to find an inexpensive alternative to the one she had been buying.  This ended up being just as good as the others and when she went back to purchase more, the price had almost doubled.  When I came to Amazon I was pleased to find it at a reasonable price and it also had a coupon available at that time.  We will continue to buy it here and I hope at some point that it is added to Amazon's Subscribe & Save program."
6429,1,so cute_It does the jobIts small but able to put liquid acrylic in itI would just see if they can wrap it up in bubble wrap or somethingSafer cuz mine came  in usps wrapped in news paperBesides that great product.
2921,1,Great_Family loves it. From the oldest to the youngest males and females. A good buy for all. I recommend it.
8836,1,Haven't used it yet._I haven't used it yet but I'm excited that it doesn't have a horrible smell to it. I'll probably update it when I use it for my wedding!
5516,1,"Full Size Product!!_This is a great value.. full size product for less than the mini size available at Sally's Beauty Supply. Some people say you don't need this product, but my nails stay on perfectly when I use this."
5957,1,"Finally found my perfect sunscreen_Here's my story as it relates to sunscreen: I have brown, acne-prone skin, I live and commute every day in the desert, and a close friend in their 20s was recently diagnosed with skin cancer, so I have gotten neurotic about sun care. I have read a lot of research and tried a lot of products. This product is currently my favorite. Here is why I feel that way for me, and hopefully it helps you too:*This product does not make me look too pale. I also really like 'Fallene Cotze Plus SPF 58 Water Resistant UVB/UVA Sunscreen for Sensitive Skin,' but while using the Fallene product (even with make up over it), my boss kept asking me if I was feeling OK, and I was confused until finally he straight up said I looked pale, lol. I realized that either I needed to buy a different sunscreen or darker make up to compensate. This product, due to being a lower SPF, has caused me no such problems.*Even though this is a lesser SPF than some mineral sunscreens, it is still more than the 10 or 15 in many other day creams and make up products.*The 'gel' part is nice. I wasn't sure what to expect from a 'gel' sunscreen and was afraid it might dry my skin out too much in conjunction with other acne products I use, but this is not the case. I don't really know how to describe it; I probably would not call it a 'gel' because of its consistency and tint and because it doesn't seem like other 'gel' products I have used but it also does not seem like normal water resistant sunscreens. It feels like my skin can still breath, is the best way I can describe it.*It does stay on even through sweat (did I forget to mention my car that I commute in through the desert has no air conditioner?) and does the trick at preventing sunburn for the several hours of the day I am out during peak sun rays. I know it says to reapply every few hours and I am in fact a public health professional and therefore endorse this advice; however, to be honest I, like many other people, do not follow this advice because it would require me to reapply all of my make-up every two hours. So as far as I can tell, this product stays on a long time and is water resistant, but follow the directions if you can.*Speaking of make-up, this product is not as 'tacky' once applied as other mineral sunscreens. I assume this is the 'gel' effect. This makes it easier to apply make up over (compared to Fallene, for example), though I will admit that I still use more foundation that I do without sunscreen. However, this sunscreen still acts like a base, so the foundation goes on evenly and all my acne discoloration is covered.*This sunscreen has not made me break out in any way.Those are my main observations, after using this product for about two months. I know it is somewhat expensive but I find it a good buy, when all factors are considered. Also, when I bought it, I got a cool color-changing UV reading card! I don't know if that comes with every box but I thought it was neat."
4484,1,"I love this stuff!_In the south ( AL) , powder is a necessity! I use baby powder for years but was nervous about talc, I liked this scent so thought I'd try it- It smells wonderful! And the cool thing is I can use it on my upper body ( menopausal!) and to avoid waste I use tons of talcum on lower areas w no clash of smell- its much better than my old standby and also with the scent I bought ( clean original) it truly does last much better! I hate most perfumes, they give me ( & my bf) a headache- this smells a bit like I bathed in gain- but better! I read these reviews before buying and the fact that it ' layered ' well was a big + for me- thought I'd ' pay it fwd' and say it is worth the extra $$$ to me!"
2300,0,"Love the Idea But . . ._I initially bought this item because I loved the idea of a product that wasn't tested on animals and it was organic.  However, this was also my first tinted moisturizer I've ever had and overall I wasn't really pleased with it . . .The amount of coverage was decent at best.  The formula was greasy and immediately made my oily face look even more oily.  As you can imagine I already wasn't pleased.  Looking at the reviews before I bought it, I noticed that almost everyone seemed to comment on its Lavender scent.  Though I usually like the scent of lavender, the smell of this tinted moisturizer was really strong and it really didn't smell much like lavender to me.  Furthermore, the applicator for this product was on the poorer side.  It was difficult to get the right amount of product out because it was either too much or too little and sometimes the product would flow back into the tube before you could get it.I won't be purchasing this product again.-----------------------------------------------------------------------------------------------------------------------------I recently bought Neutrogena's Tinted Moisturizer and it's amazing! I totally recommend it : http://www.amazon.com/Neutrogena-Healthy-Sheers-Light-Ounce/dp/B001TSLK60/ref=sr_1_3?ie=UTF8&qid;=1336176965&sr;=8-3"
1713,1,Awesome!!_These are the real deal at a super good price!!  I have use these and the sensitive skin ones and prefer these much more.  They came in their original box brand new.  I can't believe how good the price is.  Thank you!!!
2787,1,"One of the better creams I've tried_First off, I utterly despise creams. I very rarely use them, even if my hands are chapped and bleeding. The reason is, I hate how they smell, and I hate how they feel. Most stink so bad, you can smell it from across a room. Yes To Carrots Butter is actually one of the best 'non smelly' creams I've tried. To be honest, there is a smell, still. But it is virtually unnoticable and perfectly acceptable, for me. It passed that first, and very important test.The other reason I rarely use creams, is the greasy texture that they leave you with. No matter how supposedly absorbent they claim to be, I can still feel it sitting on my skin all day. With this cream, it really isn't like that at all. I tried it on my legs that are very rarely dry. But since I've been doing Laser Hair Removal on my lower legs, they tend to get a bit dry after a couple of days of the laser treatment. So, I started with a little bit of this cream, and the dryness was gone, visually, and it didn't leave any gross greasy residue.I tried using it on my hands, but it did start to bug me after a few minutes. I guess I am just not used to it. Even the none-smell was getting to me. So, I think I will continue to still use it on my legs, since that seems to be working perfectly. All in all, for a cream, it passed my specific test and I would recommend it to anyone with moderately to very dry skin.Even for a pack of 2, this cream seems a bit on the pricey side for me. Again, I am not used to spending money on creams, so in actuality, this may be a pretty good price for it, especially if it does what it is supposed to do. I would estimate that one tub of cream lasts about a month, if you use it daily, and depending on the area."
2433,0,Nah_I have the brown color of this liquid eyeliner and I can't even notice a difference that it was brown. Looks black when applied. Also it seems a little watered down so when you apply it you have to put 2 coats because it leaves streaks where it missed the first time. You can get a better liquid eyeliner so don't waste your money on this one even though it's cheap.
8377,1,Spongtastic_These sponges apply make up and body paint seamlessly.  I love the shape and how they sit in my hand.
9053,1,"This one I like......_Goes on nicely.  No obnoxious fragrance.  I put this on first after cleansing my face and then follow with another moisturizer.  I use so many different 'anti-aging'/'anti-wrinkle' creams that I can't say for sure that this one does the trick all by itself but I do get a lot of compliments on my 57 year-old skin that looks like 40-something.  I do believe that using multiple products, of this nature, provides better results than using only one.  What one product may lack, another will have so they all work together to give me superior results.  This one is nice and I will order it again to be part of my multi-product regime."
8110,1,"Good shampoo, not 'glossing'_This is a good, effective, mild-but-not-moisturizing shampoo.  For me, it seems similar toNexxus Hydralight Weightless Moisture Shampoo, 13.5 Ounce.  I prefer the scent of this Christophe shampoo for its mild citrus aroma.  Although this shampoo is more expensive than a drugstore brand, it is also quite thick in consistency.  I think it is a good value.I should note that this shampoo has no 'glossing' properties.  It's mild.  It will get your hair clean but not stripped.  To get shiny hair, you'll need a conditioner and probably a styling product.  Many cosmetic companies exaggerate product claims, so I don't deduct point for that here."
5950,1,"Great Hair Product_I use this product every time I wash my hair.  I have thick, wavy hair and this is the first product that I put on.  It is a wonderful conditioner and leaves my hair feeling great.  It also has a delicious smell.  I believe it would work well for any type of hair - thick or thin, straight or curly."
9698,1,"It's great!_I like that it sudses so well. I can use a very small amount and it still minimizes tangling during shampooing.  I still do use a cream rinse, but I'm not sure that would be necessary...it's a habit!  My hair is not tinted, but a friend of mine says it seems to protect her hair color between retouches, prevents fading.I would recommend this to everyone."
1496,1,"I feel soft_I've heard so much about this brand on my favorite beauty blogs so I had to finally give it a try. I like it very much! This is not an everyday skin cleanser- you're only supposed to use it twice a week. I will say when I use it my skin feels very soft. It doesn't take much to clean your face so this bottle will last me a long time. There's no smell, and I can have sensitive skin and I had no reaction to this. It's a great face cleanser for the price. I'm going to try more from this line."
7549,1,"great product makes healthy hair,,,,,,,,,,,,,,,,,,_spray it on,,,,,scrunch it up,,,,,,,,,,,or blow dry either way great hair product, love the soy hairspray too, shine is incredible, hair is touchable, highly recommend it"
4851,1,Gelish - Vegas Nights_Such a pretty multicolored glitter!! I bought this clear glitter polish to cover some of my other non-glitter colors. Such a fine glitter without looking to 'tween'. Love it!!
8274,1,"Very good product_Sinc&eacute; I read good reviews on this, I decided to order it. I bought it in Supertar shade and when I first applied it, I realized that one pump size was too much for the results I was looking for, so, for me, using a very Little dot size does the trick!Is very pigmented and feels good on my skin.btw, this is my boyfriend account lol."
835,1,Fresh scent_If you like BRUT deodorant body spray then this is a more potent version in the form of cologne.  Nice fresh bright scent that is not overpowering.
7478,1,Works as designed_This is a specific product designed for a specific customer.  If this is the type of product you use then it works well and is reasonably priced.
5377,1,"Nice set_A great set to get. Love the small nail designs, not that impressed with the full nail. Would buy again."
5945,1,"great idea_these brush guards are perfect.  while i was using thread socks for my larger brushes, i had nothing for my smaller brushes.  these are very sturdy and allow me to dry the brushes upside down in a mesh pencil cup bought at the dollar store. because the pencil holder is mesh, the brushes dry much faster than in a glass.  i love these so much i think i will buy the larger brush guards for my large face brushes, my kabuki, and my lowe- cornell mopines.  they are also great for travel too.  i used to roll my brushes up in a towel and secure with a rubber band, but with the brush guard, i can pack them in a pencil pouch with no worries."
4613,1,"Beautiful color with nice summery pop!_Love the whole Shellac experience! It is unbelievable how beautiful my nails look and the fact that the manicure lasts for 2 weeks is absolutely supreme. I have one less thing to stress about, chipped nails be gone!  This color is bright and summery.  I have really enjoyed all the compliments I have gotten on my fingernails and toenails!"
3004,1,"It stays on!_Bought this for a tear jerking show. Read the reviews saying it was very hard to get off. My dog died earlier in the day, and I can tell you, if you cry enough it will come off but will not leave you with raccoon eyes. I would say it does the job and does it well."
8496,1,There Is Truth In Advertising_My son is using this to style his hair and keep it in place and he likes it. Since it is a cream it is gentle enough to use as a styling aid but doesn't give him that glued down helmet head look. It also does not have a sticky residue. For someone who is battling dandruff this cream is really good because there is absolutely no flaking yet it keeps everything in place.My son rates this as a four star product because it works and no false claims have been made. It does exactly what the manufacturer claims it will do.
4090,1,"curls galore_I've had this product for about a week and I'm in love! This makes my curls shiny, bouncy and clump nicely. It smells delicious and I will forever repurchase this product! This is what my hair needed. I use this and top of my curls with just a lil bit of mop top anti frizz gel and I'm good to go! Lovely frizz free, bouncy curls. :-) btw I have long hair to my lower back and 3a/3b curls. So glad my husband talked me into ordering this, I was hesitant and he said 'just get it' so I did! Lol"
8846,1,so pretty_this is so pretty. I thought it was small but it's big. It was in good condition when I received this. I really love this hair pin. Thank you very much :)
9995,1,"Loving this phytoceramides supplement! Great for my skin!_Awesome phytoceramides supplement for your skin! Makes you feel younger, softer, smoother skin in just a matter of weeks! Really loving this supplement! Can't get enough of it! Great product for sure!!"
4719,1,"Good_Seems to moisturize, smells good, cleans fine.  Good price.  No complaints.  The smell is not overwhelming, it doesn't smell very strong so if you like something like Axe this isn't for you."
5920,1,"Nice Product for deep conditioning_I was looking to see if there was anything better than All Soft by Redken.  I tried this and it is very good and did make my hair feel wonderfully conditioned but as an older person, I have the need for something a little heavier.  I think the all soft is better for us older folk with drier hair but if you are younger and don't need a really heavy conditioner than this product is probably the right one."
3143,1,"I'm in love!_After my big chop I was searching for appropriate styling tools that wouldn't damage my hair. This Denman brush is remarkable and  it detangles my kinky, coily, 4b/c hair with no breakage - only the usual shedding."
3746,1,"Great concept_I bought this in the Healthy Glow shade because the pinks really seemed to pop on my tan skin.  I just love the fact that you can really customize your look with each color.  The darker colors help contour your face and give you a more dramatic look while the medium shades go perfectly on the apples of your cheeks for a rosy glow.  The highlighter is a little too light for my skin tone and can come off really white looking if you don't tap the brush off first before applying.  The highlighter goes great under the brows to really make your eyes pop.  Overall, it is a really great concept and the colors can be used together or seperate and they all have a really great shimmer to them."
2998,1,Great eyebrow pencil_This is the best eyebrow pencil ever. It always stays sharp and you can draw little hairs for a more natural look. I can't find it in the stores anymore and so glad Amazon has it!
1399,1,"Facial Enzyme Mask_I think this a pretty good product. My face definitely feels smoother after I use it. I'm always looking for new exfoliators and I usually use ones with a mechanical action (ie: sugar scrubs) but this worked nicely too. I tried following it up with their goji berry hydrating mask but that was a terrible idea, it burned so much I had to wash it right off. I recommend letting your skin rest a bit before putting anything on after using this!"
6344,1,"Great quality for the money_I bought this for a playboy bunny halloween costume (full disclosure, I am a man). It looked great. Very natural, and much better quality than I expected for the money. I would highly recommend."
5515,1,"Better than Shimmer Lights_I used this many times and it does work to remove brassiness. Not a lot of stores around my area sell it but it does work much better than Shimmer Lights. Because it is a subtle, gradual change I only gave it 4 stars, I don't think anything can beat Schwarzkopf's Silver Shampoo! But, as a substitute if you can get this it works. Of course, you have to use the conditioner also for best results and it leaves your hair healthy looking and shiny.Def recommended  :)"
3486,0,"Difficult to work with_This product is one of ELF's higher raved about items and generally well-recommended among brow products in general so I figured I would give it a shot. I found it was extremely unforgiving, the brush is much too short to get a good grip on so thankfully I have a full size brow brush I used instead. But even so, the powder was so densely packed that it took multiple swipes to even get any product on the brush, and applied streaky onto my brows. The wax was even worse, it was almost like it was mostly dried out and it made my brush harden with the gunk. I wanted to like this because it is so affordable but it just didn't work for me."
3540,1,"Works well as long as you use it carefully_Like many other reviewers, my reasoning for purchasing this product is because I have keratosis pilaris on my arms. I tend to just live with it most of the time, but if I have a special occasion coming up then I will use this (and the lotion) religiously. I was gearing up for my wedding, so of course I used this! It works well as long as you use it regularly, but be careful! It is not for those with sensitive skin and I have burned myself with this stuff on more than one occasion. It works well for acne also, so I would occasionally use it on my chest or back, but that skin is significantly more sensitive than my arms so I would tend to burn myself if I used too much/too often.As long as you're careful, this stuff will work wonders. KP is a pain in the behind, but Glytone definitely helps manage it."
7583,1,brshes_nice brushes different colora and aizws got at a good prce so that lakes me happy ajd seems to work qell.the brushees when i tryed thwm
2586,1,Works!!_Used this lotion twice and already see a difference...doesn't have bronzer in it so i know its actually me getting tan and not &#34;stained&#34;.  Love it!!
8822,1,"Good stuff_This eye cream is pretty good.  I like the constancy, smell (much more coffee then vanilla that other customers reported) and absorbency.  I haven't seen a massive change in my under eyes, but will continue to use it."
3656,1,"Not All Exfoliating Cloths Are Made Equal!!!_I was on the fence about trying out this cloth.  I had been using a different one (the Earth Therapeutics Exfoliating Hydro Cloth) for a while, it was a bit cheaper and was getting the job done just fine.  However, I'd been hearing all these great things about the various brands of Japanese exfoliating cloths and how they are the best cloths you can get...so I said why not, and splurged on this particular cloth (I wanted the super hard weave, I guess I'm a bit of a masochist).  Let me tell you, this thing is AMAZING.  My original attitude was 'come on, how much better or different can one cloth be from another?!'  VERY different and WAY better!  First of all, this cloth is huge, which I love.  You will have absolutely no problem reaching any part of your body with this thing, I don't even have to open it all the way to wash my back with it.  You only need a small amount of cleanser to get a ton of lather and the cloth rinses clean very easily and it also dries quickly, so you don't have to worry about mold/bacteria infesting it.  I love the super hard weave as well- you don't need to use a crazy amount of elbow grease and you'll still get great, invigorating exfoliation.  And don't let the name deter you either- my skin tends to be on the dry sensitive side but I've used this cloth several times already and haven't had any issues with redness or irritation from the super hard weave.  My skin has never been softer, smoother, or more glowy and healthy looking from any other exfoliating product I've used.  I'm hooked for life, this thing is totally worth the cost and I wholeheartedly recommend it!  X-D"
64,1,great product_I have thick hair and it works great. Makes hair soft and shiny.  If you use too much it will make your hair look flat.
2108,1,Lovely_Wonderful fragrance.  Very subtle and not to overwhelming so you can spray on more if needed and not freak out other people.
9184,1,Help me a ton_Brought this item for myself because i have alot of scar and mark on my legs and face. I used and it work for me within a week. It helps clear away most of my marks and scar leaving. Highly recommend to buy
2045,1,"Works Great_We saw this at a hospital where my mom was at, we tried it and my older sister said this is good stuff. So I checked Amazon where I usually buy all my stuff and sure enough they had it. We will be ordering again soon. Thanks"
7919,1,Love them_This item was worth the money. It is a great buy at a great price. It has several different colored stones in it and it's plenty of each color except for black.
2644,1,Fantastic!_Great quality and perfect magnification. Mounted easily to the wall and matches my bathroom accessories. The only thing that would make it better is if it cleaned itself :)
6833,1,"My hair says YEEEESSSS_this thing is great it does not weight my hair down. I don't like blow drying my hair after I wash it but that leaves it to become a frizzy ugly mess.. but using this oil I just have to put it on my damp hair and go out and about and when my hair is dry it is silky soft, not frizzy at all and looking good (i have natural wavy hair).. I do have long hair so I use a little more than a pea size drop.. more like a penny sized drop :P so I wish the bottle was bigger because it is so tiny! but I mean 3.3 oz makes it great for traveling lol the smell is delicious while its in the bottle... i cant really smell it on my hair which might be good for people who don't like smells.. i like smelling life fruits and flowers lol"
9033,1,"Looks promising_After only too weeks of use, I'm very satisfied with the results I've seen so far.  At my age, I can't expect miracles, but this cream is giving me confidence that they will be a noticeable improvement."
194,1,"Keeps my skin feeling soft and moisturized_This is one of the few moisturizing products that I've actually ordered a second time.  Usually I use a bottle or part of one, get tired of it because it doesn't work as expected, and move on to another product.  This regenerating serum just works.  It makes my skin feel hydrated and soft without a greasy or heavy feel.  It absorbs quickly and is perfect under foundation or withOlay Definity Color Recapture, Light/Medium, 1.7-Ounce Box.  It's also nice because it goes a long way.  Just two pushes of the pump, a couple of drops, is enough to moisturize my whole face.  So the bottle lasts a long time.The only thing I didn't like as much about this serum is that I mistakenly ordered this one that has a light fragrance.  It's not overpowering or anything and it dissipates quickly, but I really prefer the fragrance free version.Olay Regenerist Daily Regenerating Serum, Concentrated Amino-Peptide Complex, Fragrance Free - 1.7 fl ozI'm not sure if it makes me look younger but it does seem to minimize the appearance of wrinkles.  It makes my skin feel good."
9796,1,"Healthier skin naturally_Unlike other skin serums, Vitamin C serum is a natural way to produce collagen because of it's ascorbic acid. Collagen will increase your skins elasticity making it tighter, firmer and more plump - which means less of that sagging feeling. It is rich in anti-oxidants that repairs and revives the cells and give the skin a healthier younger appearance. It makes my skin have brighter glow and feel velvety soft. Did I mention you can see results after using the serum one week!The serum has a very watery texture but glides on like silk. It has a citrus aroma and absorbs very quickly into your skin. I use it all over my face and throat in the AM and PM. It can be used alone or underneath a moisturizer.Besides helping give your face a younger healthier new look, Vitamin C serum also helps your skin repair itself from damage such as scars, age or dark spots, sun damage and even expedite the healing of wounds and reduce inflammation.However, be advised that it does have a shelf life. Vitamin C serum should be clear and not yellowish. If it smells rancid or weird, it should also be thrown away. This means it has oxidized and has lost its effectiveness. A good Vitamin C Serum is sold in an amber bottle just like this one to extend its shelf life. Make sure to store it away from heat and sunlight and that the cap is tightly closed. If you like you can even store it in the refrigerator.Sample provided for review."
5765,1,"Excellent brush_This brush is great, it does not shed and it washes well. This brush performs exceptionally well in comparison with other name brands for a fraction of the price.  I use this to apply cream blush and it's applies perfectly.  I love it!"
8507,1,"An Improvement on my Usual Shampoo_I have been using Head and Shoulders for years, occasionally switching to Tgel or Selson Blue, to switch out the pyrithione zinc for other active ingredients from time to time.  When I got a chance to get a reviewer bottle of this shampoo I was pretty happy.  And I have been even happier since I've been using it for a little while.I have no idea what the Caffeine does for my hair, but I do need the pyrithione zinc.  But whatever else goes into this shampoo has left my hair softer and lighter feeling than H&S; ever has.  The smell is pleasant although I can no longer after my hair is dry.  This is more than I can say for TGel which is not my favorite smell. and it seems to stick with me all day.I was hoping to find a cheaper dandruff shampoo and this is not cheaper, but it is close to the price of other anti dandruff shampoos, however none of the others has left my hair feeling this good. After about a week of using this, I can say that I would recommend it.  For now, this is going to be on my shopping list."
4400,1,Amazing Product!_I swear this stuff makes my hair fuller and thicker and it grows much faster with it. I've not even used a heating cap as it says to do &#8212; I only use it as a conditioner in the shower and leave it in for a few minutes. This bottle has lasted a good amount of time and I highly recommend it to promote healthy hair as well as growth.
7498,1,"I love the smell of this!_I suppose I am biased, I love the smell of coconut and bought this because of that. But recently I got these soap dispensers that use 75% less soap and added this into them...now I'm truly in heaven, great smelling soap and will last forever...ha!"
4287,1,"Good for...everything!_I really really love this conditioner. I have coarse 4b/4c hair and have a hard time keeping it moisturized. I discovered this hair care line after reading a natural hair care book. And, I am so grateful I found it. This conditioner is pretty thick and has all natural ingredients. There are no parabens, no silicones, and plenty of natural oils to help nurse hair back to health or maintain a healthy hair care regimen.I have started using it as a leave-in and a styling agent. My hair loves it! I would definitely recommend it for those who want to lose the chemicals, get back to basics, and purchase high quality items.In terms of getting a deal, I would recommend keeping an eye on sales at Walgreen's and Target. They often have buy one, get one free deals. This price is a joke. Target always has this product for $10 or less."
3514,1,"excellent_This product is superior as far as cleansing,I don't like to use cleansers,they are usually greasy but this product is not at all.The smooth side is a good cleanser,the rough side is great for exfoliating."
5326,1,"Not sure if I have the same stuff!_Maybe my Suave volumizing mousse has a different formula, but I have no complaints about the smell or the texture of my hair after I use it - other than I need to brush or comb it through once my hair has dried or my hair is stiff.  This mousse is the best solution for my half-straight and half-wavy layered hair.  I simply put in on when my hair is wet and I am done with styling.  I can hardly detect any odor to the product.This is the difference for me between a bad and good hair day."
6767,1,"Easy to use.._Nice tape, easy to start.. pretty colors.. sticks good.. little advice, when you're done using it, fold down the end of the tape so you have a starting point for the next time.  :)"
2047,1,"Dries without being sticky_I bought this to take on a tropical vacation and it was wonderful. We were visiting a humid country, but this gel dries well and is absorbed into the skin without feeling sticky, so it was very comfortable. It has no extra fragrance or unnecessary chemicals. I would buy it again."
8520,1,"Great 2-in-1_Dove Men+Care Sensitive Scalp Fortifying 2 in 1 Shampoo and conditioner is a great option for guys who want to save time but not at the expensive or ruining their hair. It's a moisturizing shampoo and conditioner in one that is suitable for a dry, itchy scalp. It also works on all hair types and is Enriched with caffeine and tea tree extract to gently cleanse the scalp while conditioning hair.My husband recently switched to this after using the Dove Fortifying shampoo by itself and he's really pleased. The Dove shampoo helps Strengthens and thickens hair leaving it feeling healthy and soft.So if your guy has a sensitive scalp, or just wants a great 2+1 try this and you'll be glad you did."
8616,1,"Wife loves it_My wife is pretty careful about what she puts in her hair. But she also doesn't like to spend a lot of money on hair products. So this was a thrill for her to try. She loves this stuff, but the price is a bit steep. Her hair comes out soft and smooth, even with a different brand of shampoo. I don't think she'll be buying this stuff regularly, but once in a while it's probably worth the expense."
4265,1,"...Like a canvas!_I rarely wear makeup.  I love it but just don't ever take the time to do it right.  Anyhow, I bought this because I have a cruise coming up and want to 'paint my face' every day.  I tried this for the first time and my friends noticed right away.  I loved how it made my face look like a canvas, ready for painting!  My tone is usually all off and this stuff looked absolutely incredible.  My friends stated that they thought it made them look older because of their wrinkles and lines but on me (I am tan with oily skin) it looked great!  You really just have to try it."
9873,1,"Hot and does the job_I have wanted a hot brush for a while. I first tried the blowdryer/brush combo but that didn't work well because the brush wasn't round. This is great, it gives the heat and smoothness of a flat iron but provides body and style instead of flat and fried. I love it. My hair is just below shoulder length, very thick and very curly and it helps with touch ups or smoothing after a blow dry."
9423,0,"No results_I've used and enjoyed John Frieda products to preserve and brighten hair color before.  I was quite excited by this product, since I figured it was replacing the sadly discontinued glaze for red hair.  However, the results are disappointing.  Namely, I noticed zero change in color (except for a few spots on my arms where I accidentally dripped the gloss.)  My hair looked perhaps a little glossier.  It didn't, however, damage my hair or my bathroom.  It does appear to have worked for other people, but it was a big disappointment to me."
9309,1,"Absolutely amazing!_I have used serums in the past but this is the first one I have tried with Vitamin C. Let me tell you, I notice a huge difference! My skin looks like it did when I was a teenager and I am loving it! If you have yet to try one with Vitamin C I would highly recommend Triple Action Vitamin C Serum. It is extremely high quality and will have me coming back for more many years to come."
6190,1,"Five Stars_They are okay ,3 of the same colors"
3894,1,"Best Cleanser I have found_Best Cleanser I have found to go with my Clarisonic system. It removes all traces of makeup and grime without drying out my skin. All the First Aid Beauty products I have  ever tried are good, and this one is no exception. It also rinses easily, which is a great plus in my opinion because when cleansers do not rinse completely, they tend to leave a muddy layer that inhibits that radiant appeal we all strive for.I recommend this for anyone who wants a gentle cleanser that does its job leaving your face ready to better absorb whatever treatment product you use."
9963,1,"LOVE THIS!_My sons both had a dry scalp. Once I reveived this, I made sure they used it on their head. They no longer have a dry scalp and the little red bumps one had are gone! I love this stuff! I will order again as needed for y sons and myself!"
9226,1,"SILKY SMOOTH HAIR!!!_This stuff works great!! You just need a little bit!! I spray once on my left side, once on my left and once in the back and brush it through, when I'm done blow drying my hair, I have no more frizz or static in my hair!! It's sooooo soft!!! I have oily hair, that's why I use just a tiny bit, I can see if I were to use more then a tiny bit, it would look greasy. I love touching my hair! Running my fingers through it!! Baby soft!! I would think if you have real dry hair you would put a little more on then me, but still you don't need much, this bottle should last me a long time, plus it wash my hair every 4 days. Hope my review helped :) have a great day!!"
7247,1,"Fast delivery and authentic product_This is one of my favorite face soaps for keeping my skin bright, oil free and pimple free. I think this may be my third order of a multi pack of Kojie San but my first with this particular vendor. I actually like their 4 pack and price because I've typically have only gotten the 3 pack bundles from others. Excellent seller. I'll stick with them for future purchases of this brand."
4439,1,"Refreshing Pine Scent_The amazing pine scent is what sold me on this product when I first smelled it in the store. The bottle is huge, so it lasts a long time. The body wash is moisturizing, refreshing and leaves my sensitive skin soft and smooth. Since I try to avoid body washes with chemical ingredients or perfumes, I like that this one has no sulfates, phthalates, artificial fragrances or animal testing. When I use it, the pine and ginseng scent isn't as strong as when I smelled it in the bottle, but it's still a nice, natural, aromatherapy wash for the bath or shower."
2469,1,"Powder_After trying out this powder multiple times, I've come to realize that I don't need it. Haha life is silly that way. I suppose it does what it's intended to - a very lightweight translucent powder."
224,0,"Breakout City_Sulfates!  This product broke me out with cystic acne on my forehead, chin, and nose.  Also, it's very drying and I have super oily skin - like wash face at 8am and tiny beads of oil on my nose by 9am.  So disappointed by the product."
2164,1,"Helpful!_I'm an adult and I bought this since my hair gets tangled at the nape of my neck after sleeping. I put a very small amount there before bed and it makes it much easier to come through in the morning. It's not a super miracle, but it definitely helps. Don't use too much though as I've noticed using it consecutive days or too much at a time causes some major build up."
4119,1,Great_It really does help my eyeshadow stay on longer. I have sensitive skin and this did not break me out at all. It is small but really even if you wear eye shadow daily it should last you a long time.
4624,1,"Worked for Thickness, Not So Much For Length_I used this just as directed for about 5 weeks and a few days. I did feel that it made my lashes somewhat thicker but what I was hoping for was more length and unfortunately, that didn't happen for me.There are a couple of things I want to mention: I'm in my 40's and I have peri-menopause. While using this product I got some eye inflamation. However, my dermatologist said it was allergies and even after mentioning this product he said he felt it was more due to the allergies. I had to stop using the product for a few days and when I resumed using it, it does sometimes irritate but it's more like when you get a bit of soap in your eye. I was able to finish the rest of the recommended course without another bout of the inflammation I had with the allergies.I mention the periomenopause because it can have an affect on how your hair grows. I literally used to have eyelashes so long they brushed the bottom of my eyebrows but since my doc diagnosed the perimenopause, they've gradually shortened. This may be why this product didn't work as well for me as for some others. Also, taking a break from it for about 4-5 days also could have been a factor.Should my eyelashes ever thin, I would absolutely consider buying this product to help with that but I'm happy with the thickness of my lashes so for now I'm going to leave well enough alone. I do think that if you aren't going through perimenopause or menopause then this would be worth giving a try. I think this is just one of those products that you have to try to see if it'll work for you."
